"","Customer_ID","Age","Gender","Annual_Income","Spending_Score","Region","Loyalty_Tier","Purchase_Frequency","Income_Bracket","Spending_Category","Age_Group"
"5130","CUST6324",36,"Female",79526,56,"West","Silver",23,"High","High","Young Adult"
"5131","CUST6325",34,"Male",39670,52,"North","Gold",15,"Medium","High","Young Adult"
"5132","CUST6326",29,"Female",76996,56,"South","Platinum",8,"High","High","Young Adult"
"5133","CUST6327",37,"Male",41759,51,"West","Silver",14,"Medium","High","Young Adult"
"5134","CUST6328",39,"Male",50006,50,"West","Silver",14,"Medium","Low","Young Adult"
"5135","CUST6329",17,"Female",54443,50,"West","Gold",16,"Medium","Low","Teen"
"5136","CUST6330",29,"Male",60738,39,"West","Gold",12,"Medium","Low","Young Adult"
"5137","CUST6331",32,"Male",63676,38,"North","Silver",21,"Medium","Low","Young Adult"
"5138","CUST6332",37,"Male",35573,44,"East","Gold",8,"Medium","Low","Young Adult"
"5139","CUST6333",46,"Female",56518,48,"South","Platinum",21,"Medium","Low","Adult"
"5140","CUST6334",27,"Female",39716,50,"West","Platinum",18,"Medium","Low","Young Adult"
"5141","CUST6335",30,"Male",27666,63,"North","Silver",16,"Low","High","Young Adult"
"5142","CUST6336",29,"Female",36068,42,"East","Silver",20,"Medium","Low","Young Adult"
"5143","CUST6337",26,"Male",38736,52,"North","Gold",21,"Medium","High","Young Adult"
"5144","CUST6338",31,"Female",57823,51,"West","Platinum",15,"Medium","High","Young Adult"
"5145","CUST6339",42,"Male",67283,40,"East","Gold",23,"Medium","Low","Adult"
"5146","CUST6340",24,"Male",27901,51,"South","Silver",18,"Low","High","Young Adult"
"5147","CUST6341",39,"Female",55279,65,"South","Silver",12,"Medium","High","Young Adult"
"5148","CUST6342",17,"Female",32349,52,"North","Silver",8,"Medium","High","Teen"
"5149","CUST6343",29,"Female",59436,53,"South","Silver",20,"Medium","High","Young Adult"
"5150","CUST6344",31,"Female",40659,39,"South","Silver",14,"Medium","Low","Young Adult"
"5151","CUST6345",51,"Female",34230,79,"East","Silver",6,"Medium","High","Adult"
"5152","CUST6346",32,"Male",61994,40,"South","Gold",16,"Medium","Low","Young Adult"
"5153","CUST6347",12,"Male",41196,24,"East","Gold",13,"Medium","Low","Teen"
"5154","CUST6348",15,"Male",45260,62,"East","Gold",11,"Medium","High","Teen"
"5155","CUST6349",35,"Female",16700,48,"East","Platinum",20,"Low","Low","Young Adult"
"5156","CUST6350",41,"Female",64198,45,"South","Gold",11,"Medium","Low","Adult"
"5157","CUST6352",36,"Male",50081,78,"North","Gold",13,"Medium","High","Young Adult"
"5158","CUST6353",46,"Male",27086,55,"South","Gold",20,"Low","High","Adult"
"5159","CUST6354",29,"Male",68140,58,"East","Platinum",9,"Medium","High","Young Adult"
"5160","CUST6355",43,"Female",40006,52,"South","Silver",11,"Medium","High","Adult"
"5161","CUST6356",18,"Male",43199,54,"West","Platinum",17,"Medium","High","Teen"
"5162","CUST6357",25,"Female",84680,70,"North","Platinum",17,"High","High","Young Adult"
"5163","CUST6358",16,"Male",39445,46,"East","Platinum",9,"Medium","Low","Teen"
"5164","CUST6359",32,"Female",61133,28,"South","Gold",13,"Medium","Low","Young Adult"
"5165","CUST6360",34,"Female",58431,63,"East","Silver",14,"Medium","High","Young Adult"
"5166","CUST6361",36,"Female",55852,57,"West","Silver",16,"Medium","High","Young Adult"
"5167","CUST6362",35,"Female",54230,51,"East","Platinum",13,"Medium","High","Young Adult"
"5168","CUST6363",25,"Male",55645,57,"West","Silver",22,"Medium","High","Young Adult"
"5169","CUST6364",33,"Male",50006,50,"North","Silver",14,"Medium","Low","Young Adult"
"5170","CUST6365",20,"Male",49221,50,"East","Platinum",22,"Medium","Low","Young Adult"
"5171","CUST6366",48,"Female",72669,48,"South","Gold",12,"High","Low","Adult"
"5172","CUST6367",31,"Male",30310,41,"East","Platinum",6,"Medium","Low","Young Adult"
"5173","CUST6368",30,"Male",65321,67,"East","Platinum",27,"Medium","High","Young Adult"
"5174","CUST6369",50,"Male",62335,28,"West","Gold",14,"Medium","Low","Adult"
"5175","CUST6370",22,"Female",60475,85,"West","Gold",16,"Medium","High","Young Adult"
"5176","CUST6371",23,"Female",66754,63,"South","Gold",7,"Medium","High","Young Adult"
"5177","CUST6372",24,"Female",48611,23,"North","Gold",16,"Medium","Low","Young Adult"
"5178","CUST6373",34,"Male",21965,46,"North","Platinum",19,"Low","Low","Young Adult"
"5179","CUST6374",39,"Male",50006,50,"West","Gold",14,"Medium","Low","Young Adult"
"5180","CUST6375",42,"Male",35132,55,"South","Silver",14,"Medium","High","Adult"
"5181","CUST6376",60,"Female",39022,35,"East","Platinum",14,"Medium","Low","Senior"
"5182","CUST6377",12,"Male",31363,50,"South","Platinum",8,"Medium","Low","Teen"
"5183","CUST6378",41,"Female",42839,48,"South","Gold",23,"Medium","Low","Adult"
"5184","CUST6379",29,"Female",41050,38,"South","Gold",1,"Medium","Low","Young Adult"
"5185","CUST6380",29,"Female",14336,36,"North","Silver",4,"Low","Low","Young Adult"
"5186","CUST6381",28,"Female",60503,63,"East","Gold",15,"Medium","High","Young Adult"
"5187","CUST6382",25,"Male",83304,24,"South","Platinum",10,"High","Low","Young Adult"
"5188","CUST6383",51,"Male",59093,57,"North","Gold",18,"Medium","High","Adult"
"5189","CUST6384",43,"Female",46956,61,"North","Silver",13,"Medium","High","Adult"
"5190","CUST6385",35,"Male",49178,46,"West","Platinum",16,"Medium","Low","Young Adult"
"5191","CUST6386",48,"Female",43685,50,"East","Platinum",8,"Medium","Low","Adult"
"5192","CUST6387",19,"Male",51350,67,"South","Gold",13,"Medium","High","Teen"
"5193","CUST6388",21,"Male",49444,39,"East","Silver",12,"Medium","Low","Young Adult"
"5194","CUST6389",13,"Female",37384,40,"West","Silver",26,"Medium","Low","Teen"
"5195","CUST6390",28,"Female",75243,42,"West","Gold",12,"High","Low","Young Adult"
"5196","CUST6391",36,"Female",27692,67,"South","Platinum",3,"Low","High","Young Adult"
"5197","CUST6392",36,"Female",60774,69,"North","Platinum",20,"Medium","High","Young Adult"
"5198","CUST6393",36,"Male",48482,29,"West","Platinum",13,"Medium","Low","Young Adult"
"5199","CUST6394",20,"Female",78512,65,"North","Gold",16,"High","High","Young Adult"
"5200","CUST6395",43,"Male",55112,62,"West","Platinum",13,"Medium","High","Adult"
"5201","CUST6396",37,"Female",44601,73,"East","Platinum",8,"Medium","High","Young Adult"
"5202","CUST6397",42,"Male",46284,55,"South","Gold",21,"Medium","High","Adult"
"5203","CUST6398",16,"Female",50598,49,"West","Platinum",10,"Medium","Low","Teen"
"5204","CUST6399",38,"Male",32858,67,"East","Gold",7,"Medium","High","Young Adult"
"5205","CUST6400",23,"Male",38496,60,"West","Silver",17,"Medium","High","Young Adult"
"5206","CUST6401",31,"Male",23225,83,"South","Silver",15,"Low","High","Young Adult"
"5207","CUST6402",40,"Female",36155,64,"East","Gold",20,"Medium","High","Adult"
"5208","CUST6403",35,"Female",51408,52,"North","Gold",16,"Medium","High","Young Adult"
"5209","CUST6404",26,"Female",54502,32,"West","Gold",14,"Medium","Low","Young Adult"
"5210","CUST6405",35,"Female",20310,41,"West","Platinum",19,"Low","Low","Young Adult"
"5211","CUST6406",19,"Male",47941,28,"East","Platinum",6,"Medium","Low","Teen"
"5212","CUST6407",46,"Male",58451,46,"South","Gold",14,"Medium","Low","Adult"
"5213","CUST6408",32,"Male",47556,63,"West","Gold",10,"Medium","High","Young Adult"
"5214","CUST6409",46,"Female",40493,49,"East","Platinum",16,"Medium","Low","Adult"
"5215","CUST6410",29,"Male",43817,65,"South","Platinum",19,"Medium","High","Young Adult"
"5216","CUST6411",29,"Male",41888,55,"West","Gold",16,"Medium","High","Young Adult"
"5217","CUST6412",27,"Female",40449,43,"East","Platinum",18,"Medium","Low","Young Adult"
"5218","CUST6413",43,"Female",52607,51,"South","Platinum",21,"Medium","High","Adult"
"5219","CUST6414",27,"Male",84615,57,"West","Silver",17,"High","High","Young Adult"
"5220","CUST6415",41,"Female",38844,52,"West","Gold",18,"Medium","High","Adult"
"5221","CUST6416",31,"Female",45227,52,"South","Gold",24,"Medium","High","Young Adult"
"5222","CUST6417",15,"Female",49224,38,"South","Platinum",28,"Medium","Low","Teen"
"5223","CUST6418",29,"Female",39689,43,"East","Silver",14,"Medium","Low","Young Adult"
"5224","CUST6419",23,"Male",66473,83,"West","Gold",10,"Medium","High","Young Adult"
"5225","CUST6420",35,"Male",14436,68,"West","Gold",2,"Low","High","Young Adult"
"5226","CUST6421",23,"Male",42034,27,"East","Platinum",24,"Medium","Low","Young Adult"
"5227","CUST6422",44,"Male",62274,14,"West","Gold",12,"Medium","Low","Adult"
"5228","CUST6423",34,"Male",45588,51,"West","Platinum",17,"Medium","High","Young Adult"
"5229","CUST6424",33,"Female",37687,63,"West","Silver",18,"Medium","High","Young Adult"
"5230","CUST6425",41,"Male",56611,42,"North","Silver",19,"Medium","Low","Adult"
"5231","CUST6426",44,"Male",63595,65,"South","Gold",13,"Medium","High","Adult"
"5232","CUST6427",34,"Female",53159,50,"North","Platinum",18,"Medium","Low","Young Adult"
"5233","CUST6428",27,"Female",37981,47,"North","Silver",17,"Medium","Low","Young Adult"
"5234","CUST6429",17,"Female",56843,61,"South","Gold",11,"Medium","High","Teen"
"5235","CUST6430",28,"Male",43969,42,"North","Gold",23,"Medium","Low","Young Adult"
"5236","CUST6431",28,"Female",61177,45,"East","Gold",18,"Medium","Low","Young Adult"
"5237","CUST6432",36,"Female",72248,60,"North","Platinum",8,"High","High","Young Adult"
"5238","CUST6434",41,"Male",51666,78,"South","Silver",13,"Medium","High","Adult"
"5239","CUST6435",28,"Female",23963,60,"West","Platinum",12,"Low","High","Young Adult"
"5240","CUST6436",34,"Female",86626,59,"South","Platinum",18,"High","High","Young Adult"
"5241","CUST6437",46,"Male",42978,49,"South","Gold",21,"Medium","Low","Adult"
"5242","CUST6438",38,"Female",61195,63,"North","Gold",9,"Medium","High","Young Adult"
"5243","CUST6439",34,"Male",49470,45,"South","Silver",13,"Medium","Low","Young Adult"
"5244","CUST6440",28,"Male",37953,54,"South","Gold",20,"Medium","High","Young Adult"
"5245","CUST6441",28,"Female",36169,36,"East","Gold",10,"Medium","Low","Young Adult"
"5246","CUST6442",26,"Male",73785,65,"West","Gold",11,"High","High","Young Adult"
"5247","CUST6443",29,"Female",64339,54,"North","Platinum",3,"Medium","High","Young Adult"
"5248","CUST6444",42,"Female",79153,79,"West","Gold",18,"High","High","Adult"
"5249","CUST6445",32,"Female",50831,85,"West","Silver",16,"Medium","High","Young Adult"
"5250","CUST6446",21,"Female",54318,61,"West","Silver",13,"Medium","High","Young Adult"
"5251","CUST6447",52,"Male",50006,50,"North","Gold",14,"Medium","Low","Adult"
"5252","CUST6448",38,"Female",45693,35,"South","Gold",13,"Medium","Low","Young Adult"
"5253","CUST6449",20,"Female",34371,63,"West","Silver",5,"Medium","High","Young Adult"
"5254","CUST6450",30,"Female",51260,53,"North","Platinum",14,"Medium","High","Young Adult"
"5255","CUST6451",36,"Male",38161,58,"South","Gold",24,"Medium","High","Young Adult"
"5256","CUST6452",52,"Male",56628,75,"West","Silver",15,"Medium","High","Adult"
"5257","CUST6453",23,"Female",52550,37,"East","Platinum",21,"Medium","Low","Young Adult"
"5258","CUST6454",44,"Male",54315,36,"North","Silver",21,"Medium","Low","Adult"
"5259","CUST6455",48,"Male",75126,46,"West","Platinum",12,"High","Low","Adult"
"5260","CUST6456",28,"Female",49434,62,"North","Silver",18,"Medium","High","Young Adult"
"5261","CUST6457",32,"Female",61350,58,"East","Silver",1,"Medium","High","Young Adult"
"5262","CUST6458",24,"Female",80772,36,"North","Platinum",16,"High","Low","Young Adult"
"5263","CUST6460",34,"Female",67297,31,"West","Silver",17,"Medium","Low","Young Adult"
"5264","CUST6461",41,"Male",45399,37,"North","Gold",13,"Medium","Low","Adult"
"5265","CUST6462",45,"Female",53444,48,"North","Silver",21,"Medium","Low","Adult"
"5266","CUST6463",27,"Female",30225,41,"West","Platinum",20,"Medium","Low","Young Adult"
"5267","CUST6464",15,"Female",57483,63,"East","Gold",14,"Medium","High","Teen"
"5268","CUST6465",34,"Female",54116,54,"East","Platinum",22,"Medium","High","Young Adult"
"5269","CUST6466",37,"Female",50350,76,"West","Platinum",17,"Medium","High","Young Adult"
"5270","CUST6467",37,"Male",65407,46,"West","Gold",6,"Medium","Low","Young Adult"
"5271","CUST6468",31,"Female",31883,48,"South","Gold",16,"Medium","Low","Young Adult"
"5272","CUST6469",36,"Male",50006,50,"North","Gold",14,"Medium","Low","Young Adult"
"5273","CUST6471",38,"Female",48940,72,"East","Platinum",0,"Medium","High","Young Adult"
"5274","CUST6472",31,"Female",47769,58,"South","Platinum",22,"Medium","High","Young Adult"
"5275","CUST6473",29,"Male",57209,14,"North","Gold",20,"Medium","Low","Young Adult"
"5276","CUST6474",33,"Female",72812,67,"South","Silver",22,"High","High","Young Adult"
"5277","CUST6475",51,"Female",51524,63,"West","Gold",14,"Medium","High","Adult"
"5278","CUST6476",33,"Female",52160,64,"North","Silver",20,"Medium","High","Young Adult"
"5279","CUST6477",34,"Female",50271,21,"West","Platinum",16,"Medium","Low","Young Adult"
"5280","CUST6478",30,"Female",76730,40,"East","Silver",10,"High","Low","Young Adult"
"5281","CUST6479",45,"Female",44466,41,"East","Gold",10,"Medium","Low","Adult"
"5282","CUST6480",54,"Female",49557,37,"West","Gold",13,"Medium","Low","Adult"
"5283","CUST6481",39,"Male",71951,76,"East","Gold",21,"High","High","Young Adult"
"5284","CUST6482",35,"Female",52205,49,"West","Silver",21,"Medium","Low","Young Adult"
"5285","CUST6483",35,"Female",67055,49,"West","Gold",11,"Medium","Low","Young Adult"
"5286","CUST6484",11,"Female",36330,58,"West","Silver",18,"Medium","High","Teen"
"5287","CUST6485",42,"Male",46920,58,"East","Platinum",15,"Medium","High","Adult"
"5288","CUST6487",39,"Female",39854,40,"East","Platinum",9,"Medium","Low","Young Adult"
"5289","CUST6488",27,"Male",47730,28,"West","Silver",13,"Medium","Low","Young Adult"
"5290","CUST6489",31,"Female",53850,56,"South","Platinum",19,"Medium","High","Young Adult"
"5291","CUST6490",30,"Female",35162,45,"East","Gold",12,"Medium","Low","Young Adult"
"5292","CUST6491",45,"Male",43792,50,"South","Silver",18,"Medium","Low","Adult"
"5293","CUST6492",31,"Female",50006,50,"East","Platinum",14,"Medium","Low","Young Adult"
"5294","CUST6493",55,"Male",50700,45,"North","Gold",6,"Medium","Low","Adult"
"5295","CUST6494",39,"Male",69205,66,"North","Gold",25,"Medium","High","Young Adult"
"5296","CUST6495",22,"Male",73121,71,"North","Platinum",20,"High","High","Young Adult"
"5297","CUST6496",33,"Female",37158,60,"South","Platinum",7,"Medium","High","Young Adult"
"5298","CUST6497",28,"Female",51669,29,"East","Silver",16,"Medium","Low","Young Adult"
"5299","CUST6498",13,"Female",60113,68,"West","Platinum",22,"Medium","High","Teen"
"5300","CUST6499",50,"Female",72745,60,"South","Platinum",17,"High","High","Adult"
"5301","CUST6500",42,"Female",60777,48,"East","Gold",12,"Medium","Low","Adult"
"5302","CUST6501",40,"Female",54363,19,"North","Platinum",14,"Medium","Low","Adult"
"5303","CUST6502",36,"Female",59998,64,"South","Platinum",13,"Medium","High","Young Adult"
"5304","CUST6503",21,"Male",60106,41,"East","Platinum",14,"Medium","Low","Young Adult"
"5305","CUST6504",30,"Female",36084,55,"West","Gold",20,"Medium","High","Young Adult"
"5306","CUST6505",43,"Female",52891,51,"South","Gold",17,"Medium","High","Adult"
"5307","CUST6506",24,"Female",71887,73,"West","Gold",10,"High","High","Young Adult"
"5308","CUST6507",9,"Male",46889,48,"South","Gold",13,"Medium","Low","Teen"
"5309","CUST6508",32,"Male",51941,49,"North","Silver",13,"Medium","Low","Young Adult"
"5310","CUST6509",33,"Male",46362,73,"North","Gold",16,"Medium","High","Young Adult"
"5311","CUST6510",36,"Female",15292,40,"North","Gold",9,"Low","Low","Young Adult"
"5312","CUST6511",42,"Male",50308,62,"West","Silver",7,"Medium","High","Adult"
"5313","CUST6512",41,"Male",54526,47,"North","Silver",10,"Medium","Low","Adult"
"5314","CUST6513",37,"Female",42312,34,"West","Silver",7,"Medium","Low","Young Adult"
"5315","CUST6514",46,"Female",32680,50,"West","Platinum",7,"Medium","Low","Adult"
"5316","CUST6515",19,"Female",36790,60,"West","Gold",21,"Medium","High","Teen"
"5317","CUST6516",40,"Male",61462,70,"North","Platinum",14,"Medium","High","Adult"
"5318","CUST6517",41,"Female",79587,72,"East","Silver",16,"High","High","Adult"
"5319","CUST6518",22,"Female",70736,45,"West","Silver",15,"High","Low","Young Adult"
"5320","CUST6519",19,"Female",29834,35,"East","Silver",15,"Low","Low","Teen"
"5321","CUST6520",27,"Female",62819,45,"West","Silver",16,"Medium","Low","Young Adult"
"5322","CUST6521",28,"Female",40052,32,"North","Platinum",17,"Medium","Low","Young Adult"
"5323","CUST6522",42,"Female",41265,46,"North","Silver",16,"Medium","Low","Adult"
"5324","CUST6523",28,"Male",43070,44,"North","Gold",28,"Medium","Low","Young Adult"
"5325","CUST6524",26,"Female",60591,60,"South","Gold",9,"Medium","High","Young Adult"
"5326","CUST6525",28,"Male",64388,16,"North","Gold",9,"Medium","Low","Young Adult"
"5327","CUST6526",46,"Male",48529,38,"East","Platinum",12,"Medium","Low","Adult"
"5328","CUST6527",35,"Female",48783,39,"West","Silver",8,"Medium","Low","Young Adult"
"5329","CUST6528",33,"Male",56963,67,"East","Platinum",13,"Medium","High","Young Adult"
"5330","CUST6529",33,"Male",58519,33,"South","Gold",10,"Medium","Low","Young Adult"
"5331","CUST6530",47,"Male",67643,53,"East","Silver",15,"Medium","High","Adult"
"5332","CUST6531",27,"Female",30734,48,"West","Platinum",15,"Medium","Low","Young Adult"
"5333","CUST6532",48,"Male",50300,65,"West","Silver",8,"Medium","High","Adult"
"5334","CUST6533",37,"Male",33979,58,"North","Silver",18,"Medium","High","Young Adult"
"5335","CUST6534",33,"Male",49235,51,"South","Platinum",10,"Medium","High","Young Adult"
"5336","CUST6535",60,"Male",46607,41,"South","Gold",10,"Medium","Low","Senior"
"5337","CUST6536",24,"Female",49298,22,"East","Platinum",17,"Medium","Low","Young Adult"
"5338","CUST6537",31,"Female",38003,53,"North","Platinum",15,"Medium","High","Young Adult"
"5339","CUST6538",22,"Male",27690,57,"North","Gold",15,"Low","High","Young Adult"
"5340","CUST6539",44,"Female",18583,26,"North","Platinum",10,"Low","Low","Adult"
"5341","CUST6540",51,"Female",48032,31,"West","Silver",9,"Medium","Low","Adult"
